file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Quarter Horse race_1-2_cap_4.wav,N/A,N/A,N/A,A man is announcing while horses are running in the background.,N/A
Quarter Horse race_1-2_cap_5.wav,N/A,N/A,N/A,N/A,An announcer speaks at a horse race as the horses get closer and closer and then pass by.
CABINET DRAWER.wav,Somebody opens and closes a drawer loudly several times.,Somebody opens and closes a drawer several times.,Drawers are being opened and closed and the items inside moved around.,Drawers are opened and closed and the items inside moved around.,"Items are being placed in a drawer, which is being pulled open and close repeatedly"
CABINET DRAWER_cap_1.wav,Somebody opens and closes a drawer loudly several times.,N/A,N/A,N/A,N/A
CABINET DRAWER_cap_2.wav,N/A,Somebody opens and closes a drawer several times.,N/A,N/A,N/A
CABINET DRAWER_cap_3.wav,N/A,N/A,Drawers are being opened and closed and the items inside moved around.,N/A,N/A
CABINET DRAWER_cap_4.wav,N/A,N/A,N/A,Drawers are opened and closed and the items inside moved around.,N/A
CABINET DRAWER_cap_5.wav,N/A,N/A,N/A,N/A,"Items are being placed in a drawer, which is being pulled open and close repeatedly"
Laundromat Ambience with Machine Spin Cycle_0080.wav,The machinery operates at a high rate while shaking and thumping.,The machinery quickly operates by shaking and thumping.,"The window fan does not work that well, but it works steadily.","The washing machine is spinning around, and it is not balanced.",The washing machine is spinning around and is off center.
Laundromat Ambience with Machine Spin Cycle_0080_cap_1.wav,The machinery operates at a high rate while shaking and thumping.,N/A,N/A,N/A,N/A
Laundromat Ambience with Machine Spin Cycle_0080_cap_2.wav,N/A,The machinery quickly operates by shaking and thumping.,N/A,N/A,N/A
Laundromat Ambience with Machine Spin Cycle_0080_cap_3.wav,N/A,N/A,"The window fan does not work that well, but it works steadily.",N/A,N/A
Laundromat Ambience with Machine Spin Cycle_0080_cap_4.wav,N/A,N/A,N/A,"The washing machine is spinning around, and it is not balanced.",N/A
Laundromat Ambience with Machine Spin Cycle_0080_cap_5.wav,N/A,N/A,N/A,N/A,The washing machine is spinning around and is off center.
MAINLAND.wav,A synthesizer is playing a chord which gets louder as time passes.,The music grows on the synthesizer as a chord is playing.,"At different pitches, organ music plays while the volume varies.","Slow, quiet music is being played from a musical instrument",Organ music is playing at varying pitches while the volume changes.
MAINLAND_cap_1.wav,A synthesizer is playing a chord which gets louder as time passes.,N/A,N/A,N/A,N/A
MAINLAND_cap_2.wav,N/A,The music grows on the synthesizer as a chord is playing.,N/A,N/A,N/A
MAINLAND_cap_3.wav,N/A,N/A,"At different pitches, organ music plays while the volume varies.",N/A,N/A
MAINLAND_cap_4.wav,N/A,N/A,N/A,"Slow, quiet music is being played from a musical instrument",N/A
MAINLAND_cap_5.wav,N/A,N/A,N/A,N/A,Organ music is playing at varying pitches while the volume changes.
1.wav,"a steady sheet of rain falls softly, thunder rumbles and someone sneezes","Rain falls steadily, thunder booms in the distance, and a man coughs.",A steady sheet of rain falls softly as thunder rumbles and then someone sneezes.,Heavy rain steadily falls then thunder rolls in the background and a person sneezes.,"Rain is falling steadily, thunder booms in the distance, and a man coughs."
1_cap_1.wav,"a steady sheet of rain falls softly, thunder rumbles and someone sneezes",N/A,N/A,N/A,N/A
1_cap_2.wav,N/A,"Rain falls steadily, thunder booms in the distance, and a man coughs.",N/A,N/A,N/A
1_cap_3.wav,N/A,N/A,A steady sheet of rain falls softly as thunder rumbles and then someone sneezes.,N/A,N/A
1_cap_4.wav,N/A,N/A,N/A,Heavy rain steadily falls then thunder rolls in the background and a person sneezes.,N/A
1_cap_5.wav,N/A,N/A,N/A,N/A,"Rain is falling steadily, thunder booms in the distance, and a man coughs."
birdcalls-forest.wav,"In the background, water is flowing across and different birds are chirping.","Birds are chirping and in the meantime, water is flowing.","Birds chirp and tweet around, and insects buzz in the background.",A variety of different birds chirp back and forth at one another.,The birds that are chirping at each other are a variety of species.
birdcalls-forest_cap_1.wav,"In the background, water is flowing across and different birds are chirping.",N/A,N/A,N/A,N/A
birdcalls-forest_cap_2.wav,N/A,"Birds are chirping and in the meantime, water is flowing.",N/A,N/A,N/A
birdcalls-forest_cap_3.wav,N/A,N/A,"Birds chirp and tweet around, and insects buzz in the background.",N/A,N/A
birdcalls-forest_cap_4.wav,N/A,N/A,N/A,A variety of different birds chirp back and forth at one another.,N/A
birdcalls-forest_cap_5.wav,N/A,N/A,N/A,N/A,The birds that are chirping at each other are a variety of species.
Diving board.wav,A drum stick made of wood beats against a resonating surface at different pitches.,A tapping sound quickly speeds up then slows and repeats this sequence intermittently.,A rubber band gradually gets louder as its slowly strummed.,"A spring like object is being pulled back, causing it to go rapidly between two surfaces.",A wooden drum stick is beating against a resonating surface at changing pitches.
Diving board_cap_1.wav,A drum stick made of wood beats against a resonating surface at different pitches.,N/A,N/A,N/A,N/A
Diving board_cap_2.wav,N/A,A tapping sound quickly speeds up then slows and repeats this sequence intermittently.,N/A,N/A,N/A
Diving board_cap_3.wav,N/A,N/A,A rubber band gradually gets louder as its slowly strummed.,N/A,N/A
Diving board_cap_4.wav,N/A,N/A,N/A,"A spring like object is being pulled back, causing it to go rapidly between two surfaces.",N/A
Diving board_cap_5.wav,N/A,N/A,N/A,N/A,A wooden drum stick is beating against a resonating surface at changing pitches.
Sounds of the R-building.wav,door latch opens followed by a gust of air then closes again it then opens again one more time,The screen door shuts and something moves along.,The latch to the door opens and a blast of wind pulls it shut then pushes it back open.,An object is set down and a person begins to walk.,an elevator closes its doors and ascends to another floor then the doors open again.
Sounds of the R-building_cap_1.wav,door latch opens followed by a gust of air then closes again it then opens again one more time,N/A,N/A,N/A,N/A
Sounds of the R-building_cap_2.wav,N/A,The screen door shuts and something moves along.,N/A,N/A,N/A
Sounds of the R-building_cap_3.wav,N/A,N/A,The latch to the door opens and a blast of wind pulls it shut then pushes it back open.,N/A,N/A
Sounds of the R-building_cap_4.wav,N/A,N/A,N/A,An object is set down and a person begins to walk.,N/A
Sounds of the R-building_cap_5.wav,N/A,N/A,N/A,N/A,an elevator closes its doors and ascends to another floor then the doors open again.
soft wind noise in pine trees.wav,The ocean tide flows in while birds fly and sing.,"The water falls loudly, occasionally splattering lightly as droplets.",Water flowing fast stronger and stronger as time goes on,The ocean is bringing in the tides as birds fly bird singing.,High wind and waves in the ocean with local sea birds calling.
soft wind noise in pine trees_cap_1.wav,The ocean tide flows in while birds fly and sing.,N/A,N/A,N/A,N/A
soft wind noise in pine trees_cap_2.wav,N/A,"The water falls loudly, occasionally splattering lightly as droplets.",N/A,N/A,N/A
soft wind noise in pine trees_cap_3.wav,N/A,N/A,Water flowing fast stronger and stronger as time goes on,N/A,N/A
soft wind noise in pine trees_cap_4.wav,N/A,N/A,N/A,The ocean is bringing in the tides as birds fly bird singing.,N/A
soft wind noise in pine trees_cap_5.wav,N/A,N/A,N/A,N/A,High wind and waves in the ocean with local sea birds calling.
"door hinge squeak creak o,c.wav",A creaky entryway is opened and shut a few times.,"A door is repeatedly opened and closed, making it squeak.",As she opens and closes the squeaking door the more she moves it the quieter it is.,A door opening and closing with the wind.,"As a wind blows, it causes a door to keep opening and closing."
"door hinge squeak creak o,c_cap_1.wav",A creaky entryway is opened and shut a few times.,N/A,N/A,N/A,N/A
"door hinge squeak creak o,c_cap_2.wav",N/A,"A door is repeatedly opened and closed, making it squeak.",N/A,N/A,N/A
"door hinge squeak creak o,c_cap_3.wav",N/A,N/A,As she opens and closes the squeaking door the more she moves it the quieter it is.,N/A,N/A
"door hinge squeak creak o,c_cap_4.wav",N/A,N/A,N/A,A door opening and closing with the wind.,N/A
"door hinge squeak creak o,c_cap_5.wav",N/A,N/A,N/A,N/A,"As a wind blows, it causes a door to keep opening and closing."
Ambiente puerta restaurante.wav,A group of people talk to each other while the dishes are going.,A bunch of people chat and clang plates at a restaurant.,Men speak to each other in a noisy crowd while the dishes are collected.,A group of people are talking to each other while dishes are moving.,An outdoor location with many people moving and talking and cutlery jangling
Ambiente puerta restaurante_cap_1.wav,A group of people talk to each other while the dishes are going.,N/A,N/A,N/A,N/A
Ambiente puerta restaurante_cap_2.wav,N/A,A bunch of people chat and clang plates at a restaurant.,N/A,N/A,N/A
Ambiente puerta restaurante_cap_3.wav,N/A,N/A,Men speak to each other in a noisy crowd while the dishes are collected.,N/A,N/A
Ambiente puerta restaurante_cap_4.wav,N/A,N/A,N/A,A group of people are talking to each other while dishes are moving.,N/A
Ambiente puerta restaurante_cap_5.wav,N/A,N/A,N/A,N/A,An outdoor location with many people moving and talking and cutlery jangling
Geese1 - (Apollonia__39_s sPA) 18_44 05.10.wav,Geese and other birds make a variety of noises.,"Geese are honking, while some people are talking.",Birds and geese are making a lot of noises.,A few ducks are squawking followed by many joining.,"Ducks squawk and slow down, and the multiple ducks begin squawking  loudly at the same time."
Geese1 - (Apollonia__39_s sPA) 18_44 05.10_cap_1.wav,Geese and other birds make a variety of noises.,N/A,N/A,N/A,N/A
Geese1 - (Apollonia__39_s sPA) 18_44 05.10_cap_2.wav,N/A,"Geese are honking, while some people are talking.",N/A,N/A,N/A
Geese1 - (Apollonia__39_s sPA) 18_44 05.10_cap_3.wav,N/A,N/A,Birds and geese are making a lot of noises.,N/A,N/A
Geese1 - (Apollonia__39_s sPA) 18_44 05.10_cap_4.wav,N/A,N/A,N/A,A few ducks are squawking followed by many joining.,N/A
Geese1 - (Apollonia__39_s sPA) 18_44 05.10_cap_5.wav,N/A,N/A,N/A,N/A,"Ducks squawk and slow down, and the multiple ducks begin squawking  loudly at the same time."
stanley_and_reese_bath_01.wav,A child sitting in a bathtub talks to her mother.,A child talking to their mother while in the bathtub.,children speaking to one another as they play in the tub.,"A young child speaks in a singing fashion, then another older child speaks with that child.",Children speak as the smaller one splashes in the bath.
stanley_and_reese_bath_01_cap_1.wav,A child sitting in a bathtub talks to her mother.,N/A,N/A,N/A,N/A
stanley_and_reese_bath_01_cap_2.wav,N/A,A child talking to their mother while in the bathtub.,N/A,N/A,N/A
stanley_and_reese_bath_01_cap_3.wav,N/A,N/A,children speaking to one another as they play in the tub.,N/A,N/A
stanley_and_reese_bath_01_cap_4.wav,N/A,N/A,N/A,"A young child speaks in a singing fashion, then another older child speaks with that child.",N/A
stanley_and_reese_bath_01_cap_5.wav,N/A,N/A,N/A,N/A,Children speak as the smaller one splashes in the bath.
plou sota cobert.wav,Someone is riding on a horse drawn carriage making footsteps repeatedly.,"When birds chirp in the distance, a campfire crackles and pops.",A trickle of water runs by the space where the birds gather.,Someone is riding on a carriage full of horses making a lot of foot movements repeatedly,Water drips onto a pile of loose wooden chips.
plou sota cobert_cap_1.wav,Someone is riding on a horse drawn carriage making footsteps repeatedly.,N/A,N/A,N/A,N/A
plou sota cobert_cap_2.wav,N/A,"When birds chirp in the distance, a campfire crackles and pops.",N/A,N/A,N/A
plou sota cobert_cap_3.wav,N/A,N/A,A trickle of water runs by the space where the birds gather.,N/A,N/A
plou sota cobert_cap_4.wav,N/A,N/A,N/A,Someone is riding on a carriage full of horses making a lot of foot movements repeatedly,N/A
plou sota cobert_cap_5.wav,N/A,N/A,N/A,N/A,Water drips onto a pile of loose wooden chips.
atmo_01_kwandalist.wav,Machines operating and engines running inside of a factory,Rattling machinery noises followed by a whining machinery noise in the background.,"Machinery bangs and rattles as it runs, then continues to operate with faint whistling sounds.",Machines and engines are operating and running inside of a factory.,The machines makes different noises throughout the factory.
atmo_01_kwandalist_cap_1.wav,Machines operating and engines running inside of a factory,N/A,N/A,N/A,N/A
atmo_01_kwandalist_cap_2.wav,N/A,Rattling machinery noises followed by a whining machinery noise in the background.,N/A,N/A,N/A
atmo_01_kwandalist_cap_3.wav,N/A,N/A,"Machinery bangs and rattles as it runs, then continues to operate with faint whistling sounds.",N/A,N/A
atmo_01_kwandalist_cap_4.wav,N/A,N/A,N/A,Machines and engines are operating and running inside of a factory.,N/A
atmo_01_kwandalist_cap_5.wav,N/A,N/A,N/A,N/A,The machines makes different noises throughout the factory.
Melaque8-trimmed.wav,Ocean waves crash against the shore and recede.,The waves of the tide washed up on the shore.,A large wave break near a beach and then another wave breaks.,A wave breaks against the beach after a large wave.,Ocean waves are washing in and out at the shore.
